experiment,repeat,seed,n_signals,eve_fraction,noise_probability,noise_model,loss_probability,basis_probability_z,sample_fraction,sample_size,abort_threshold,confidence,n_detected,n_sifted,n_test,n_remaining,actual_errors,test_errors,qber_actual,qber_estimate,qber_ci_low,qber_ci_high,qber_ci_width,detected_fraction,sifted_fraction,candidate_fraction,has_error,full_sample,expected_qber
03_sample_uncertainty,18,47906307033616827246450049732187502408,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9954,10,9944,512,0,0.05143660839863372,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.4977,0.4972,0,1,0.05
03_sample_uncertainty,19,78802793088237265821530712420997265170,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9990,10,9980,509,0,0.05095095095095095,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.4995,0.499,0,1,0.05
03_sample_uncertainty,20,316862650843498547566075909392651194531,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10081,10,10071,446,0,0.044241642694177165,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.50405,0.50355,0,1,0.05
03_sample_uncertainty,21,66422138609355931615674546200600270416,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9932,10,9922,487,1,0.04903342730567861,0.1,0.017876213095072896,0.40415002679523837,0.38627381370016545,1.0,0.4966,0.4961,1,1,0.05
03_sample_uncertainty,22,325492954953620902386583552117237125927,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9998,10,9988,535,1,0.053510702140428086,0.1,0.017876213095072896,0.40415002679523837,0.38627381370016545,1.0,0.4999,0.4994,1,1,0.05
03_sample_uncertainty,23,328264446461108662647031559777629714706,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10076,10,10066,493,0,0.04892814608971814,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.5038,0.5033,0,1,0.05
03_sample_uncertainty,24,5334887687060019905853932472689293912,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10069,10,10059,517,1,0.05134571456947065,0.1,0.017876213095072896,0.40415002679523837,0.38627381370016545,1.0,0.50345,0.50295,1,1,0.05
03_sample_uncertainty,25,235539869267345075408488511622944529439,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9953,10,9943,490,0,0.049231387521350346,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.49765,0.49715,0,1,0.05
03_sample_uncertainty,26,338000892939047318223750921211893549196,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10133,10,10123,482,0,0.04756735418928254,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.50665,0.50615,0,1,0.05
03_sample_uncertainty,27,179319396779833176162244562821508574906,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9840,10,9830,487,0,0.04949186991869919,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.492,0.4915,0,1,0.05
03_sample_uncertainty,28,122334519018400982610109743238553954358,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9905,10,9895,460,1,0.04644119131751641,0.1,0.017876213095072896,0.40415002679523837,0.38627381370016545,1.0,0.49525,0.49475,1,1,0.05
