experiment,repeat,seed,n_signals,eve_fraction,noise_probability,noise_model,loss_probability,basis_probability_z,sample_fraction,sample_size,abort_threshold,confidence,n_detected,n_sifted,n_test,n_remaining,actual_errors,test_errors,qber_actual,qber_estimate,qber_ci_low,qber_ci_high,qber_ci_width,detected_fraction,sifted_fraction,candidate_fraction,has_error,full_sample,expected_qber
05_loss_retention,44,241152641524212339550895442335660241800,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9990,1998,7992,198,44,0.01981981981981982,0.022022022022022022,0.016445393427218135,0.029433094310166875,0.01298770088294874,1.0,0.4995,0.3996,1,1,0.02
05_loss_retention,45,215254675767492761614967856143820140453,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10022,2004,8018,209,41,0.02085412093394532,0.020459081836327345,0.015116855167529072,0.027636250882543775,0.012519395715014703,1.0,0.5011,0.4009,1,1,0.02
05_loss_retention,46,253477762399696109727407632858629932661,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10051,2010,8041,201,39,0.019998010148243955,0.019402985074626865,0.014225967338833152,0.02641350726440622,0.012187539925573067,1.0,0.50255,0.40205,1,1,0.02
05_loss_retention,47,245037905031133264996706666380229090381,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9899,1979,7920,191,35,0.019294878270532376,0.017685699848408287,0.01274384142769007,0.02449638193571073,0.011752540508020659,1.0,0.49495,0.396,1,1,0.02
05_loss_retention,48,172065370374804856414993053792707229559,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10079,2015,8064,208,39,0.02063696795316996,0.01935483870967742,0.014190588769795698,0.026348235347924673,0.012157646578128975,1.0,0.50395,0.4032,1,1,0.02
05_loss_retention,49,28739414638621411073485212575644331842,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10019,2003,8016,198,41,0.019762451342449347,0.020469296055916127,0.015124419718358038,0.027649990010618887,0.012525570292260849,1.0,0.50095,0.4008,1,1,0.02
05_loss_retention,50,239043158236628773863571117284297417948,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10006,2001,8005,192,42,0.019188486907855285,0.020989505247376312,0.015565719654927299,0.028248946304926213,0.012683226649998915,1.0,0.5003,0.40025,1,1,0.02
05_loss_retention,51,250365262169643187576550149561311742804,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9942,1988,7954,204,41,0.02051901025950513,0.02062374245472837,0.015238803343888385,0.027857728481248997,0.012618925137360612,1.0,0.4971,0.3977,1,1,0.02
05_loss_retention,52,292908789814645552052497936025612154696,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10060,2012,8048,193,38,0.01918489065606362,0.018886679920477135,0.01379085784567461,0.02581615513212321,0.012025297286448598,1.0,0.503,0.4024,1,1,0.02
05_loss_retention,53,215083912648198150966106450389571573197,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10124,2024,8100,224,38,0.022125642038719872,0.018774703557312252,0.013708916244232029,0.0256637173871597,0.01195480114292767,1.0,0.5062,0.405,1,1,0.02
05_loss_retention,54,199156253635121401674392523488373628130,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9910,1982,7928,211,42,0.021291624621594347,0.02119071644803229,0.01571529122985296,0.028518581736450905,0.012803290506597946,1.0,0.4955,0.3964,1,1,0.02
