experiment,repeat,seed,n_signals,eve_fraction,noise_probability,noise_model,loss_probability,basis_probability_z,sample_fraction,sample_size,abort_threshold,confidence,n_detected,n_sifted,n_test,n_remaining,actual_errors,test_errors,qber_actual,qber_estimate,qber_ci_low,qber_ci_high,qber_ci_width,detected_fraction,sifted_fraction,candidate_fraction,has_error,full_sample,expected_qber
01_eve_sweep,19,34569156490011419607277408706586819181,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9965,1993,7972,0,0,0.0,0.0,0.0,0.001923767559875702,0.001923767559875702,1.0,0.49825,0.3986,0,1,0.0
01_eve_sweep,20,139726872586473775172595053988333884353,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10070,2014,8056,0,0,0.0,0.0,1.0842021724855044e-19,0.0019037466020443562,0.0019037466020443562,1.0,0.5035,0.4028,0,1,0.0
01_eve_sweep,21,279622408707851445485299330163517425157,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10098,2019,8079,0,0,0.0,0.0,0.0,0.0018990409772072173,0.0018990409772072173,1.0,0.5049,0.40395,0,1,0.0
01_eve_sweep,22,154145742010373170404526969747402684313,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10045,2009,8036,0,0,0.0,0.0,1.0842021724855044e-19,0.0019084756049017391,0.0019084756049017391,1.0,0.50225,0.4018,0,1,0.0
01_eve_sweep,23,306012811800079097409769465829679807588,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9901,1980,7921,0,0,0.0,0.0,0.0,0.0019363738990401487,0.0019363738990401487,1.0,0.49505,0.39605,0,1,0.0
01_eve_sweep,24,181126386703677559019467440348676552243,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9986,1997,7989,0,0,0.0,0.0,0.0,0.0019199216428463545,0.0019199216428463545,1.0,0.4993,0.39945,0,1,0.0
01_eve_sweep,25,60457180593672932280759421647153856069,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9979,1995,7984,0,0,0.0,0.0,1.0842021724855044e-19,0.0019218426772879544,0.0019218426772879544,1.0,0.49895,0.3992,0,1,0.0
01_eve_sweep,26,253392716917685773251439306338164384183,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10046,2009,8037,0,0,0.0,0.0,1.0842021724855044e-19,0.0019084756049017391,0.0019084756049017391,1.0,0.5023,0.40185,0,1,0.0
01_eve_sweep,27,73021564324252989570863836668968216117,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9865,1973,7892,0,0,0.0,0.0,0.0,0.0019432306033210106,0.0019432306033210106,1.0,0.49325,0.3946,0,1,0.0
01_eve_sweep,28,200179784292921145060763927988220803090,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9993,1998,7995,0,0,0.0,0.0,0.0,0.0019189625650760413,0.0019189625650760413,1.0,0.49965,0.39975,0,1,0.0
01_eve_sweep,29,334259305273142436793528700117425606597,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9923,1984,7939,0,0,0.0,0.0,0.0,0.001932477463757651,0.001932477463757651,1.0,0.49615,0.39695,0,1,0.0
01_eve_sweep,30,299762043603087499083918356638398676403,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10041,2008,8033,0,0,0.0,0.0,0.0,0.0019094242261743224,0.0019094242261743224,1.0,0.50205,0.40165,0,1,0.0
01_eve_sweep,31,200369209114951680133448191045587808405,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9884,1976,7908,0,0,0.0,0.0,0.0,0.0019402860787561824,0.0019402860787561824,1.0,0.4942,0.3954,0,1,0.0
01_eve_sweep,32,59626711110621417160715591009717604977,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10092,2018,8074,0,0,0.0,0.0,0.0,0.0018999802402581956,0.0018999802402581956,1.0,0.5046,0.4037,0,1,0.0
01_eve_sweep,33,47917882239349453287257447146792302456,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10043,2008,8035,0,0,0.0,0.0,0.0,0.0019094242261743224,0.0019094242261743224,1.0,0.50215,0.40175,0,1,0.0
