experiment,repeat,seed,n_signals,eve_fraction,noise_probability,noise_model,loss_probability,basis_probability_z,sample_fraction,sample_size,abort_threshold,confidence,n_detected,n_sifted,n_test,n_remaining,actual_errors,test_errors,qber_actual,qber_estimate,qber_ci_low,qber_ci_high,qber_ci_width,detected_fraction,sifted_fraction,candidate_fraction,has_error,full_sample,expected_qber
05_loss_retention,8,338677041268190954834530458438126625200,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4464,2166,433,1733,37,6,0.017082179132040628,0.013856812933025405,0.00636576346430103,0.029897870631830872,0.02353210716752984,0.8928,0.4332,0.3466,1,1,0.02
05_loss_retention,9,231333208432059236171302022229549817958,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4505,2282,456,1826,34,7,0.014899211218229623,0.015350877192982455,0.007455426498333544,0.0313437258583291,0.023888299359995556,0.901,0.4564,0.3652,1,1,0.02
05_loss_retention,10,282696804464124882766273314087530985859,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4521,2219,443,1776,48,13,0.021631365479945923,0.029345372460496615,0.01722838176869805,0.0495547204516103,0.03232633868291225,0.9042,0.4438,0.3552,1,1,0.02
05_loss_retention,11,264387999172315900063413973894171428074,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4518,2278,455,1823,46,13,0.02019315188762072,0.02857142857142857,0.016771980561552522,0.0482645549280523,0.031492574366499784,0.9036,0.4556,0.3646,1,1,0.02
05_loss_retention,12,226781278075375970503797583227678443083,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4520,2250,450,1800,42,8,0.018666666666666668,0.017777777777777778,0.009035195526428001,0.03468372533252593,0.025648529806097928,0.904,0.45,0.36,1,1,0.02
05_loss_retention,13,292355347263400536042911751924910087516,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4499,2210,442,1768,53,10,0.02398190045248869,0.02262443438914027,0.012334666681811565,0.04114052802923602,0.028805861347424452,0.8998,0.442,0.3536,1,1,0.02
05_loss_retention,14,6908871859926412458347169099692693349,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4487,2261,452,1809,53,11,0.02344095532950022,0.024336283185840708,0.013642293000571733,0.043047282553938984,0.02940498955336725,0.8974,0.4522,0.3618,1,1,0.02
05_loss_retention,15,37210242639403424392176699111608123260,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4524,2267,453,1814,38,7,0.016762240846934274,0.01545253863134658,0.007504929768785581,0.031549010008813994,0.024044080240028413,0.9048,0.4534,0.3628,1,1,0.02
05_loss_retention,16,283165729526644466205776458891488819362,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4494,2256,451,1805,42,11,0.018617021276595744,0.024390243902439025,0.01367266051792967,0.043141550938729234,0.029468890420799566,0.8988,0.4512,0.361,1,1,0.02
05_loss_retention,17,330252125323952366167239602619428648247,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4483,2214,442,1772,48,10,0.02168021680216802,0.02262443438914027,0.012334666681811565,0.04114052802923602,0.028805861347424452,0.8966,0.4428,0.3544,1,1,0.02
05_loss_retention,18,322902432894676879090468126492887357879,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4488,2243,448,1795,48,9,0.02139991083370486,0.020089285714285716,0.010604323998919567,0.03773444260673968,0.027130118607820112,0.8976,0.4486,0.359,1,1,0.02
05_loss_retention,19,299511880186130480536820836810570016790,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4557,2231,446,1785,54,12,0.024204392649036306,0.026905829596412557,0.01545700931028945,0.046434704480794606,0.030977695170505158,0.9114,0.4462,0.357,1,1,0.02
05_loss_retention,20,73863597157255962115978448656758215007,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4481,2243,448,1795,34,10,0.015158270173874276,0.022321428571428572,0.012168869003036119,0.04059622892073633,0.028427359917700214,0.8962,0.4486,0.359,1,1,0.02
05_loss_retention,21,154663638765697831571689860443063603101,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4482,2240,448,1792,52,18,0.023214285714285715,0.04017857142857143,0.025563629763352157,0.06261211870532599,0.03704848894197383,0.8964,0.448,0.3584,1,1,0.02
05_loss_retention,22,130275481775720391247289892446621731645,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4533,2251,450,1801,50,10,0.02221235006663705,0.022222222222222223,0.012114589193206519,0.040417982164743224,0.028303392971536705,0.9066,0.4502,0.3602,1,1,0.02
