experiment,repeat,seed,n_signals,eve_fraction,noise_probability,noise_model,loss_probability,basis_probability_z,sample_fraction,sample_size,abort_threshold,confidence,n_detected,n_sifted,n_test,n_remaining,actual_errors,test_errors,qber_actual,qber_estimate,qber_ci_low,qber_ci_high,qber_ci_width,detected_fraction,sifted_fraction,candidate_fraction,has_error,full_sample,expected_qber
03_sample_uncertainty,28,298050394220012855648299195081583472004,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,5000,2468,10,2458,124,1,0.050243111831442464,0.1,0.017876213095072896,0.40415002679523837,0.38627381370016545,1.0,0.4936,0.4916,1,1,0.05
03_sample_uncertainty,29,199479232731229527293551663015028373509,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,5000,2507,10,2497,120,2,0.04786597526924611,0.2,0.056682151454375246,0.5098375284633582,0.4531553770089829,1.0,0.5014,0.4994,1,1,0.05
03_sample_uncertainty,0,23240323466139076839526771837816421392,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2532,25,2507,126,1,0.04976303317535545,0.04,0.007096233501987251,0.19544063736193729,0.18834440385995005,1.0,0.5064,0.5014,1,1,0.05
03_sample_uncertainty,1,231040691738667448267442206615983676146,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2452,25,2427,105,2,0.042822185970636216,0.08,0.02222040128484759,0.2496610895039531,0.2274406882191055,1.0,0.4904,0.4854,1,1,0.05
03_sample_uncertainty,2,207313122707630661472144908148096852134,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2531,25,2506,133,0,0.0525483998419597,0.0,0.0,0.13319225093904843,0.13319225093904843,1.0,0.5062,0.5012,0,1,0.05
03_sample_uncertainty,3,98887590962601274174612680641445126163,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2573,25,2548,153,2,0.05946366109599689,0.08,0.02222040128484759,0.2496610895039531,0.2274406882191055,1.0,0.5146,0.5096,1,1,0.05
03_sample_uncertainty,4,173818977681865121538926956849906599094,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2516,25,2491,115,2,0.04570747217806041,0.08,0.02222040128484759,0.2496610895039531,0.2274406882191055,1.0,0.5032,0.4982,1,1,0.05
03_sample_uncertainty,5,70512601147350970075524104252555024312,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2576,25,2551,128,2,0.049689440993788817,0.08,0.02222040128484759,0.2496610895039531,0.2274406882191055,1.0,0.5152,0.5102,1,1,0.05
03_sample_uncertainty,6,196131582877214014681892504517723362678,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2526,25,2501,112,3,0.04433887569279493,0.12,0.041668171504403634,0.2995579392092732,0.2578897677048696,1.0,0.5052,0.5002,1,1,0.05
03_sample_uncertainty,7,44522832526834713725375545012689673375,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2509,25,2484,121,1,0.04822638501394978,0.04,0.007096233501987251,0.19544063736193729,0.18834440385995005,1.0,0.5018,0.4968,1,1,0.05
